u14819,2014-12-19 16:17:57,2014-12-19 16:18:06,A00002/B00002/C00002/D33196/
u14820,2014-12-19 16:28:32,2014-12-19 16:30:12,A00002/B00002/C00003/D13957/;A00002/B00002/C00003/D33218/
u14821,2014-12-19 16:49:07,2014-12-19 16:49:14,A00002/B00007/C00023/D33242/
u14822,2014-12-07 12:58:27,2014-12-07 13:01:06,A00002/B00003/C00014/D20906/;A00002/B00001/C00150/D20908/;A00002/B00003/C00006/D16024/;A00002/B00001/C00053/D20909/
u14823,2014-12-13 19:27:04,2014-12-13 19:27:13,A00002/B00003/C00005/D26369/
u14824,2014-11-16 16:56:37,2014-11-16 16:57:10,A00002/B00003/C00006/D04039/;A00002/B00003/C00006/D04348/;A00002/B00003/C00006/D04349/;A00002/B00003/C00006/D04350/
u14825,2014-11-16 17:03:00,2014-12-12 13:10:31,A00002/B00003/C00005/D02075/;A00002/B00003/C00079/D10328/;A00002/B00002/C00081/D10249/
u14826,2014-11-18 14:13:32,2014-11-18 14:14:17,A00003/B00004/C00089/D06962/;A00003/B00004/C00089/D06966/
u14827,2014-11-27 20:18:19,2014-11-27 20:18:36,A00002/B00002/C00007/D04533/;A00002/B00002/C00007/D05734/
u14828,2014-11-16 17:39:14,2014-11-16 17:39:18,A00004/B00014/C00229/D04388/
u14829,2014-11-17 17:18:54,2014-11-17 18:26:42,A00001/B00001/C00019/D05860/;A00001/B00001/C00019/D05886/;A00001/B00001/C00012/D05927/
u14830,2014-11-18 23:50:56,2014-11-18 23:50:58,A00004/B00013/C00080/D07576/
u14831,2014-11-17 21:35:16,2014-11-17 21:35:20,A00002/B00003/C00037/D06191/
u14832,2014-11-17 21:38:18,2014-11-17 21:38:24,A00002/B00003/C00037/D06192/
u14833,2014-11-17 21:44:42,2014-11-17 21:47:13,A00002/B00001/C00059/D01710/;A00002/B00003/C00037/D06192/
u14834,2014-11-16 17:55:53,2014-11-16 17:56:02,A00002/B00001/C00123/D04405/
u14835,2014-11-16 18:17:46,2014-11-16 18:24:32,A00002/B00002/C00009/D04427/;A00002/B00002/C00009/D04428/;A00002/B00002/C00009/D04429/;A00002/B00002/C00009/D04430/;A00002/B00002/C00009/D04431/;A00002/B00002/C00009/D04432/;A00002/B00002/C00009/D04434/
u14836,2014-11-16 18:06:22,2014-11-16 18:08:16,A00002/B00002/C00007/D00582/;A00002/B00002/C00007/D02697/;A00002/B00002/C00007/D04410/;A00002/B00002/C00009/D00769/
u14837,2014-11-16 18:16:28,2014-11-16 18:18:20,A00002/B00002/C00007/D00582/;A00002/B00002/C00009/D00769/
u14838,2014-11-16 18:27:15,2014-11-16 18:27:21,A00002/B00002/C00007/D00582/
u14839,2014-12-07 12:10:00,2014-12-07 12:10:09,A00005/B00019/C00140/D20873/
u14840,2014-11-16 18:48:14,2014-11-16 18:48:22,A00001/B00004/C00066/D04447/
u14841,2014-11-16 18:49:30,2014-11-16 18:55:42,A00002/B00002/C00007/D04449/;A00002/B00002/C00007/D04450/;A00002/B00002/C00007/D02673/;A00002/B00002/C00007/D01948/;A00002/B00002/C00002/D04461/
u14842,2014-11-16 18:54:55,2014-11-16 18:56:38,A00002/B00003/C00005/D04343/;A00002/B00003/C00005/D04460/;A00002/B00003/C00005/D02340/
u14843,2014-11-16 19:06:23,2014-11-16 19:08:20,A00002/B00007/C00016/D04475/;A00002/B00007/C00016/D04478/;A00002/B00007/C00016/D00381/
u14844,2014-11-21 11:53:11,2014-11-21 11:53:19,A00002/B00003/C00014/D02458/
u14845,2014-11-16 19:02:48,2014-11-16 19:03:06,A00006/B00059/C00231/D04471/;A00006/B00066/C00232/D04472/
u14846,2014-11-23 14:50:17,2014-11-23 14:52:51,A00002/B00003/C00005/D10610/;A00002/B00003/C00005/D10613/;A00002/B00003/C00005/D10616/
u14847,2014-11-16 23:04:40,2014-11-16 23:11:13,A00002/B00017/C00045/D04784/;A00002/B00017/C00152/D04790/;A00002/B00017/C00152/D04795/
u14848,2014-11-17 17:43:28,2014-11-17 17:43:34,A00002/B00007/C00024/D05575/
u14849,2014-11-17 17:47:22,2014-11-17 17:47:30,A00002/B00007/C00024/D01397/
u14850,2014-11-19 17:28:28,2014-11-19 17:28:36,A00002/B00001/C00059/D07901/
u14851,2014-11-16 19:40:33,2014-11-16 19:40:34,A00002/B00001/C00123/D03349/
u14852,2014-11-23 02:16:16,2014-11-23 02:16:23,A00002/B00007/C00027/D10279/
u14853,2014-11-23 02:36:28,2014-11-23 02:36:32,A00002/B00001/C00053/D01058/
u14854,2014-11-25 23:50:40,2014-11-25 23:50:50,A00002/B00001/C00123/D12191/
u14855,2014-12-13 22:07:28,2014-12-13 22:07:35,A00002/B00007/C00027/D26691/
u14856,2014-12-15 00:46:28,2014-12-15 00:49:09,A00002/B00004/C00012/D27578/;A00002/B00004/C00012/D27579/
u14857,2014-11-16 19:33:53,2014-11-16 19:33:55,A00003/B00012/C00051/D04512/
u14858,2014-11-16 19:47:01,2014-11-16 19:47:22,A00002/B00002/C00007/D04533/;A00002/B00002/C00007/D04534/
u14859,2014-11-16 19:51:14,2014-11-16 19:51:44,A00002/B00002/C00007/D03928/;A00002/B00002/C00007/D04538/;A00002/B00002/C00007/D01922/
u14860,2014-12-06 07:23:03,2014-12-06 07:23:47,A00002/B00002/C00007/D19356/;A00002/B00002/C00007/D12090/
u14861,2014-12-19 11:50:04,2014-12-19 11:50:11,A00010/B00088/C00422/D32826/
u14862,2014-12-21 14:33:58,2014-12-21 14:34:05,A00002/B00003/C00014/D34732/
u14863,2014-12-22 15:30:01,2014-12-22 15:32:29,A00001/B00009/C00028/D24757/;A00002/B00034/C00105/D22580/
u14864,2014-11-16 19:58:42,2014-11-16 20:00:44,A00002/B00001/C00010/D01034/;A00002/B00001/C00010/D04544/;A00002/B00002/C00007/D00297/
u14865,2014-11-17 21:52:13,2014-11-17 21:52:16,A00010/B00045/C00113/D01882/
u14866,2014-12-13 22:25:11,2014-12-13 22:25:14,A00002/B00003/C00005/D26497/
u14867,2014-12-16 21:44:14,2014-12-16 22:01:15,A00002/B00007/C00016/D29987/;A00002/B00007/C00016/D06774/;A00002/B00007/C00016/D29989/;A00002/B00007/C00016/D29992/;A00002/B00007/C00016/D23661/;A00002/B00007/C00016/D23838/;A00002/B00007/C00016/D05618/;A00002/B00007/C00016/D00244/;A00002/B00007/C00023/D30009/;A00002/B00007/C00023/D30011/;A00002/B00007/C00023/D30021/;A00002/B00007/C00023/D03748/;A00002/B00007/C00023/D30026/;A00002/B00007/C00023/D30029/;A00002/B00007/C00023/D30031/
u14868,2014-12-16 22:11:16,2014-12-16 22:12:32,A00002/B00007/C00023/D30035/;A00002/B00007/C00023/D30037/;A00002/B00007/C00023/D03748/
u14869,2014-12-16 22:15:28,2014-12-16 22:18:16,A00002/B00007/C00023/D30035/;A00002/B00007/C00023/D30039/;A00002/B00007/C00023/D03747/
u14870,2014-12-17 23:22:41,2014-12-17 23:26:47,A00002/B00007/C00024/D31136/;A00002/B00007/C00024/D09663/;A00002/B00007/C00024/D31138/;A00002/B00007/C00024/D17136/;A00002/B00007/C00024/D31141/
u14871,2014-12-18 21:36:38,2014-12-18 21:40:12,A00002/B00004/C00298/D32348/;A00002/B00004/C00298/D32350/;A00002/B00004/C00298/D32353/;A00002/B00004/C00298/D32354/
u14872,2014-12-22 21:30:55,2014-12-22 21:33:52,A00002/B00007/C00016/D20690/;A00002/B00007/C00016/D32707/;A00002/B00007/C00016/D35970/;A00002/B00007/C00016/D09658/;A00002/B00007/C00016/D35972/
u14873,2014-12-22 21:38:59,2014-12-22 21:43:22,A00002/B00007/C00016/D11002/;A00002/B00007/C00016/D09658/;A00002/B00007/C00023/D30039/;A00002/B00007/C00023/D12502/;A00002/B00007/C00023/D28158/;A00002/B00007/C00023/D30035/;A00002/B00007/C00023/D09698/
u14874,2014-12-06 16:16:47,2014-12-06 16:19:18,A00002/B00011/C00114/D20045/;A00002/B00011/C00114/D20048/;A00002/B00011/C00114/D20051/
u14875,2014-11-16 20:20:40,2014-11-16 20:20:47,A00002/B00001/C00059/D04562/
u14876,2014-11-17 10:23:48,2014-11-17 10:23:58,A00001/B00001/C00075/D05231/
u14877,2014-11-17 10:27:37,2014-11-17 10:30:22,A00001/B00001/C00075/D05235/;A00001/B00001/C00001/D05238/;A00001/B00001/C00075/D05240/
u14878,2014-11-16 20:08:10,2014-11-16 20:08:15,A00001/B00004/C00066/D03992/
u14879,2014-11-21 13:50:50,2014-11-21 14:02:19,A00001/B00001/C00029/D08484/;A00001/B00004/C00066/D08509/
u14880,2014-11-29 17:56:25,2014-11-29 18:30:36,A00001/B00004/C00066/D11344/;A00001/B00004/C00066/D15831/
u14881,2014-12-17 08:05:25,2014-12-17 08:11:18,A00001/B00004/C00066/D30126/;A00001/B00004/C00066/D27014/
u14882,2014-11-16 20:12:19,2014-11-16 20:12:23,A00003/B00012/C00048/D04557/
u14883,2014-11-17 20:54:47,2014-11-17 20:54:54,A00002/B00002/C00007/D06126/
u14884,2014-11-18 12:38:19,2014-11-18 12:38:27,A00002/B00002/C00002/D04028/
u14885,2014-12-01 22:14:35,2014-12-01 22:23:20,A00002/B00002/C00009/D17357/;A00002/B00002/C00022/D17359/;A00002/B00002/C00007/D04353/;A00002/B00002/C00033/D17363/;A00002/B00002/C00009/D17366/;A00002/B00002/C00009/D06462/;A00002/B00002/C00007/D14018/;A00002/B00002/C00003/D17368/;A00002/B00002/C00003/D17371/
u14886,2014-12-07 21:23:58,2014-12-07 21:25:44,A00003/B00020/C00052/D09429/;A00003/B00020/C00052/D13245/;A00003/B00020/C00052/D01368/
u14887,2014-11-16 20:39:41,2014-11-16 20:45:21,A00001/B00031/C00044/D04572/;A00002/B00016/C00044/D04573/;A00002/B00016/C00044/D04574/;A00002/B00003/C00014/D04578/;A00002/B00016/C00044/D03400/
u14888,2014-11-17 20:16:53,2014-11-17 20:18:23,A00001/B00001/C00092/D06054/;A00001/B00001/C00092/D06056/
u14889,2014-11-17 20:25:54,2014-11-17 20:26:03,A00002/B00016/C00070/D06071/
u14890,2014-11-18 13:03:59,2014-11-18 13:04:06,A00001/B00001/C00019/D02639/
u14891,2014-11-19 07:18:53,2014-11-19 07:18:59,A00005/B00065/C00290/D07619/
u14892,2014-12-05 20:28:29,2014-12-05 20:28:34,A00003/B00012/C00074/D18620/
u14893,2014-12-05 20:33:16,2014-12-05 20:36:48,A00003/B00012/C00048/D18628/;A00003/B00012/C00048/D16585/;A00003/B00012/C00048/D18636/;A00003/B00012/C00048/D16875/
u14894,2014-11-16 20:43:11,2014-11-16 20:43:19,A00001/B00009/C00031/D04576/
u14895,2014-11-21 14:51:02,2014-11-21 14:53:53,A00003/B00012/C00048/D01151/;A00002/B00002/C00002/D08601/
u14896,2014-11-21 15:29:24,2014-11-21 15:33:44,A00002/B00003/C00014/D08654/;A00002/B00003/C00014/D08660/;A00002/B00003/C00014/D08662/;A00002/B00003/C00014/D08666/;A00002/B00003/C00014/D08668/;A00002/B00003/C00014/D08670/
u14897,2014-11-28 12:11:43,2014-11-28 12:11:53,A00003/B00012/C00051/D00290/
u14898,2014-12-02 10:26:39,2014-12-02 10:26:42,A00002/B00002/C00007/D00390/
u14899,2014-11-16 20:53:07,2014-11-16 20:53:15,A00009/B00067/C00237/D04589/
u14900,2014-11-16 20:57:18,2014-11-16 21:00:29,A00002/B00005/C00013/D04595/;A00002/B00005/C00013/D01734/;A00002/B00003/C00134/D04601/;A00002/B00003/C00005/D04603/;A00002/B00003/C00005/D04605/
u14901,2014-11-16 21:03:49,2014-11-16 21:04:22,A00006/B00053/C00170/D04608/;A00006/B00053/C00239/D04609/
u14902,2014-11-25 13:20:51,2014-11-25 13:20:56,A00002/B00003/C00005/D11491/
u14903,2014-11-25 13:29:05,2014-11-25 13:29:09,A00002/B00003/C00005/D11496/
u14904,2014-11-25 22:45:59,2014-11-25 22:46:09,A00002/B00001/C00053/D12147/
u14905,2014-11-27 22:26:19,2014-11-27 22:30:17,A00002/B00002/C00002/D05953/;A00002/B00002/C00007/D03777/;A00002/B00002/C00007/D00266/;A00002/B00002/C00002/D14798/
u14906,2014-11-27 22:33:51,2014-11-27 22:34:01,A00002/B00002/C00002/D00976/
u14907,2014-11-27 22:46:49,2014-11-27 22:46:56,A00002/B00002/C00002/D09800/
u14908,2014-11-27 22:54:10,2014-11-27 22:54:11,A00002/B00003/C00005/D01338/
u14909,2014-12-08 21:04:10,2014-12-08 21:04:47,A00002/B00001/C00010/D16450/;A00002/B00003/C00006/D12431/
u14910,2014-12-14 16:41:50,2014-12-14 16:44:30,A00002/B00003/C00006/D00628/;A00003/B00012/C00051/D05431/
u14911,2014-12-14 16:52:47,2014-12-14 16:52:53,A00002/B00003/C00006/D27231/
u14912,2014-11-16 21:03:39,2014-11-16 21:03:40,A00002/B00001/C00010/D01034/
u14913,2014-11-16 21:08:16,2014-11-16 21:08:17,A00002/B00002/C00007/D01948/
u14914,2014-12-06 22:33:27,2014-12-06 22:33:36,A00002/B00002/C00007/D20565/
u14915,2014-12-07 15:51:26,2014-12-07 15:51:30,A00002/B00001/C00049/D21089/
u14916,2014-12-08 13:02:55,2014-12-08 13:03:10,A00002/B00004/C00066/D22254/;A00002/B00004/C00066/D15790/
u14917,2014-12-08 13:08:07,2014-12-08 13:08:16,A00002/B00004/C00066/D22262/
u14918,2014-11-16 21:09:57,2014-11-16 21:14:45,A00002/B00007/C00017/D04612/;A00002/B00007/C00017/D04614/
u14919,2014-11-16 21:22:44,2014-11-16 21:22:46,A00002/B00001/C00075/D04617/
u14920,2014-11-16 21:44:10,2014-11-16 21:44:20,A00002/B00001/C00075/D03559/
u14921,2014-11-27 09:43:41,2014-11-27 09:47:14,A00002/B00007/C00021/D08664/;A00002/B00007/C00021/D00056/;A00002/B00007/C00021/D00249/
u14922,2014-11-27 13:33:36,2014-11-27 13:35:05,A00002/B00007/C00098/D14239/;A00002/B00007/C00098/D14248/
u14923,2014-11-27 13:42:38,2014-11-27 13:44:37,A00002/B00007/C00098/D14267/;A00002/B00007/C00098/D14269/
u14924,2014-12-03 22:32:14,2014-12-03 22:32:19,A00002/B00001/C00075/D18125/
u14925,2014-12-03 22:36:53,2014-12-03 22:37:02,A00002/B00001/C00049/D18126/
u14926,2014-12-03 22:51:27,2014-12-03 22:55:01,A00002/B00001/C00049/D18129/;A00002/B00007/C00024/D18131/;A00002/B00003/C00014/D18132/;A00002/B00003/C00006/D18133/
u14927,2014-12-05 12:09:03,2014-12-05 12:09:05,A00002/B00007/C00021/D18287/
u14928,2014-12-06 10:02:40,2014-12-06 10:05:16,A00002/B00001/C00075/D19560/;A00002/B00001/C00075/D18125/
u14929,2014-12-06 10:10:36,2014-12-06 10:12:12,A00002/B00001/C00075/D19564/;A00002/B00001/C00075/D19565/
u14930,2014-12-06 10:40:21,2014-12-06 10:46:09,A00002/B00006/C00015/D19594/;A00002/B00006/C00015/D19595/;A00002/B00006/C00015/D19597/;A00002/B00001/C00075/D19573/;A00002/B00001/C00075/D17180/;A00002/B00001/C00075/D19601/;A00002/B00001/C00075/D19603/
u14931,2014-12-06 13:29:23,2014-12-06 13:29:27,A00002/B00004/C00018/D19793/
u14932,2014-12-06 13:56:00,2014-12-06 13:56:09,A00002/B00001/C00123/D19826/
u14933,2014-12-07 14:49:21,2014-12-07 14:53:07,A00002/B00001/C00075/D21001/;A00002/B00001/C00075/D21002/;A00002/B00001/C00075/D21006/
u14934,2014-12-07 15:10:11,2014-12-07 15:11:29,A00002/B00003/C00046/D21028/;A00002/B00003/C00046/D21032/
u14935,2014-12-07 16:13:47,2014-12-07 16:13:54,A00002/B00003/C00046/D19485/
u14936,2014-12-07 21:18:30,2014-12-07 21:20:38,A00002/B00006/C00030/D21518/;A00002/B00006/C00030/D21525/
u14937,2014-12-07 22:45:25,2014-12-07 22:45:30,A00002/B00002/C00022/D21662/
u14938,2014-12-12 21:02:36,2014-12-12 21:07:10,A00001/B00001/C00075/D25377/;A00002/B00003/C00074/D25379/;A00002/B00001/C00049/D21323/
u14939,2014-12-14 20:43:14,2014-12-14 20:43:22,A00002/B00001/C00010/D27375/
u14940,2014-12-15 15:50:51,2014-12-15 15:51:23,A00003/B00020/C00069/D27376/;A00001/B00001/C00012/D28296/
u14941,2014-12-16 12:22:58,2014-12-16 12:23:02,A00002/B00001/C00075/D28561/
u14942,2014-12-17 14:37:54,2014-12-17 14:38:04,A00002/B00007/C00021/D05157/
u14943,2014-12-17 20:24:17,2014-12-17 20:24:26,A00002/B00001/C00049/D30975/
u14944,2014-12-18 19:27:05,2014-12-18 19:27:10,A00002/B00007/C00021/D30345/
u14945,2014-12-18 20:13:24,2014-12-18 20:13:32,A00002/B00001/C00053/D32232/
u14946,2014-12-19 12:02:16,2014-12-19 12:03:49,A00002/B00001/C00075/D32845/;A00002/B00001/C00049/D21323/
u14947,2014-12-19 19:42:32,2014-12-19 19:42:39,A00002/B00001/C00049/D21323/
u14948,2014-12-20 13:18:50,2014-12-20 13:25:47,A00002/B00001/C00075/D07003/;A00002/B00001/C00075/D18125/;A00002/B00001/C00075/D27812/;A00002/B00001/C00075/D31753/;A00002/B00001/C00075/D33998/;A00002/B00001/C00075/D32837/
u14949,2014-12-20 13:41:59,2014-12-20 13:42:01,A00002/B00001/C00010/D34012/
u14950,2014-12-21 18:56:51,2014-12-21 18:56:54,A00002/B00007/C00021/D34884/
u14951,2014-12-21 18:59:53,2014-12-21 19:00:01,A00002/B00007/C00021/D34885/
u14952,2014-12-21 22:02:04,2014-12-21 22:02:11,A00002/B00004/C00018/D35004/
u14953,2014-12-21 23:14:37,2014-12-21 23:15:01,A00001/B00001/C00075/D33237/;A00001/B00001/C00075/D34328/
u14954,2014-12-21 23:18:29,2014-12-21 23:18:32,A00001/B00037/C00113/D17162/
u14955,2014-12-22 13:57:32,2014-12-22 14:01:32,A00002/B00007/C00021/D00762/;A00002/B00007/C00021/D23351/;A00002/B00007/C00021/D17767/;A00002/B00007/C00021/D23915/
u14956,2014-12-22 14:35:20,2014-12-22 14:38:52,A00002/B00004/C00018/D29944/;A00002/B00004/C00018/D12677/;A00002/B00004/C00018/D35564/
u14957,2014-12-22 19:30:54,2014-12-22 19:30:55,A00002/B00007/C00021/D35821/
u14958,2014-12-22 19:37:50,2014-12-22 19:38:35,A00002/B00007/C00021/D35832/;A00002/B00007/C00021/D26046/
u14959,2014-12-22 20:16:58,2014-12-22 20:20:47,A00002/B00001/C00075/D35880/;A00002/B00001/C00075/D35881/;A00002/B00001/C00075/D35882/
u14960,2014-11-19 16:37:24,2014-11-19 16:37:28,A00002/B00002/C00003/D07874/
u14961,2014-11-16 21:30:54,2014-11-16 21:31:51,A00001/B00001/C00182/D04627/;A00001/B00001/C00182/D04629/
u14962,2014-11-16 21:39:35,2014-11-16 21:39:37,A00001/B00001/C00001/D04640/
u14963,2014-11-16 21:41:37,2014-11-16 21:41:38,A00011/B00056/C00241/D04641/
u14964,2014-11-16 21:43:04,2014-11-16 21:53:32,A00002/B00002/C00007/D00266/;A00002/B00001/C00123/D04647/
u14965,2014-11-18 08:14:12,2014-11-18 09:16:06,A00002/B00002/C00007/D06458/;A00002/B00001/C00177/D03547/;A00002/B00001/C00123/D04647/
u14966,2014-11-16 21:51:05,2014-11-16 21:53:30,A00002/B00001/C00010/D03976/;A00002/B00001/C00010/D04643/;A00002/B00001/C00010/D04646/
u14967,2014-11-16 21:59:36,2014-11-16 22:03:31,A00002/B00001/C00010/D01213/;A00002/B00001/C00010/D01062/;A00002/B00001/C00010/D04662/
u14968,2014-11-16 22:08:21,2014-11-16 22:08:29,A00002/B00001/C00010/D04665/
u14969,2014-11-16 22:40:14,2014-11-16 22:43:46,A00002/B00003/C00037/D04728/;A00002/B00002/C00002/D04733/;A00002/B00002/C00002/D04736/
u14970,2014-11-17 21:59:26,2014-11-17 22:01:42,A00002/B00001/C00010/D04662/;A00002/B00001/C00010/D04665/
u14971,2014-11-17 22:13:47,2014-11-17 22:13:49,A00002/B00001/C00010/D06235/
u14972,2014-11-17 22:18:06,2014-11-17 22:18:08,A00002/B00001/C00010/D06240/
u14973,2014-11-17 22:22:37,2014-11-17 22:26:05,A00002/B00001/C00010/D06250/;A00002/B00001/C00010/D06252/;A00002/B00001/C00010/D06254/;A00002/B00001/C00010/D06258/
u14974,2014-11-17 22:32:08,2014-11-17 22:32:50,A00002/B00001/C00010/D06270/;A00002/B00001/C00010/D06271/
u14975,2014-12-13 22:44:26,2014-12-13 22:48:01,A00002/B00001/C00010/D26720/;A00002/B00001/C00010/D22328/;A00002/B00001/C00010/D20571/;A00002/B00002/C00002/D26723/
u14976,2014-11-16 21:53:52,2014-11-16 21:55:37,A00002/B00001/C00010/D01034/;A00002/B00001/C00010/D01080/
u14977,2014-12-07 15:00:23,2014-12-07 15:00:27,A00002/B00001/C00010/D03184/
u14978,2014-12-14 14:57:21,2014-12-14 14:59:11,A00003/B00012/C00051/D04255/;A00002/B00001/C00010/D16209/
u14979,2014-11-16 21:54:24,2014-11-16 22:02:25,A00001/B00009/C00028/D04648/;A00001/B00009/C00028/D04652/;A00001/B00009/C00028/D04654/;A00001/B00001/C00019/D04656/;A00001/B00001/C00019/D04658/
u14980,2014-11-16 22:11:14,2014-11-16 22:11:21,A00001/B00001/C00019/D04658/
u14981,2014-11-16 22:00:19,2014-11-16 22:00:35,A00002/B00007/C00016/D00969/;A00002/B00007/C00016/D04119/
u14982,2014-11-16 22:35:43,2014-11-16 22:51:49,A00002/B00007/C00016/D04716/;A00002/B00007/C00016/D04721/;A00002/B00007/C00016/D04725/;A00002/B00007/C00016/D04727/;A00002/B00007/C00016/D02573/;A00002/B00007/C00016/D04729/;A00002/B00007/C00016/D04730/;A00002/B00002/C00002/D02014/;A00002/B00002/C00009/D04738/;A00002/B00002/C00009/D04739/;A00002/B00002/C00009/D04743/;A00002/B00002/C00009/D04744/;A00002/B00002/C00009/D04746/;A00002/B00002/C00009/D04748/;A00002/B00002/C00009/D04749/;A00002/B00002/C00009/D04750/;A00002/B00002/C00009/D04751/;A00002/B00002/C00009/D04754/;A00002/B00002/C00009/D00775/;A00002/B00002/C00009/D04756/;A00002/B00002/C00009/D04759/;A00002/B00002/C00009/D04760/;A00002/B00002/C00009/D04762/;A00002/B00002/C00009/D04763/;A00002/B00002/C00009/D04765/
u14983,2014-11-17 23:01:43,2014-11-17 23:02:32,A00002/B00017/C00152/D06311/;A00002/B00017/C00139/D06312/
u14984,2014-11-17 23:10:04,2014-11-17 23:11:23,A00002/B00017/C00045/D06316/;A00002/B00017/C00045/D06318/
u14985,2014-12-15 20:03:06,2014-12-15 20:06:21,A00002/B00003/C00014/D01659/;A00002/B00003/C00014/D10072/;A00002/B00003/C00014/D02458/
u14986,2014-11-16 22:03:53,2014-11-16 22:07:32,A00002/B00007/C00016/D04663/;A00002/B00007/C00016/D04664/
u14987,2014-11-16 22:07:17,2014-11-16 22:07:23,A00002/B00003/C00046/D03966/
u14988,2014-11-16 22:15:20,2014-11-16 22:15:29,A00002/B00002/C00004/D04676/
u14989,2014-11-16 22:34:03,2014-11-16 22:34:05,A00002/B00002/C00007/D04714/
u14990,2014-11-16 22:38:44,2014-11-16 22:39:14,A00002/B00002/C00007/D04724/;A00002/B00002/C00002/D04726/
u14991,2014-11-16 22:15:37,2014-11-16 22:15:41,A00003/B00012/C00048/D04678/
u14992,2014-11-16 22:34:06,2014-11-16 22:38:08,A00002/B00002/C00007/D04715/;A00002/B00001/C00100/D04722/
u14993,2014-11-16 22:41:32,2014-11-16 22:42:29,A00003/B00022/C00032/D04731/;A00003/B00022/C00032/D04734/
u14994,2014-11-16 22:49:09,2014-11-16 22:49:21,A00002/B00001/C00053/D01058/;A00002/B00001/C00010/D01034/
u14995,2014-12-12 10:04:28,2014-12-12 10:04:34,A00002/B00007/C00098/D02136/
u14996,2014-11-16 22:52:52,2014-11-16 22:52:58,A00001/B00004/C00171/D04770/
u14997,2014-11-16 23:02:46,2014-11-16 23:11:07,A00002/B00002/C00007/D04781/;A00002/B00002/C00007/D04783/;A00002/B00002/C00007/D04786/;A00002/B00002/C00007/D00106/;A00002/B00002/C00002/D04788/;A00002/B00002/C00007/D04789/;A00002/B00002/C00007/D04791/;A00002/B00002/C00007/D04793/;A00002/B00002/C00007/D04794/;A00002/B00002/C00007/D00211/;A00002/B00002/C00007/D04508/
u14998,2014-11-16 23:55:45,2014-11-16 23:55:47,A00002/B00002/C00007/D04831/
u14999,2014-11-17 00:05:21,2014-11-17 00:05:26,A00002/B00002/C00007/D04841/
u15000,2014-11-16 23:19:16,2014-11-16 23:19:54,A00001/B00037/C00113/D04803/;A00001/B00037/C00113/D00721/;A00001/B00037/C00113/D04804/
u15001,2014-11-16 23:34:03,2014-12-16 04:35:49,A00002/B00001/C00059/D04809/;A00002/B00017/C00045/D11667/;A00002/B00007/C00098/D25219/
u15002,2014-11-16 23:44:56,2014-11-17 00:08:49,A00003/B00028/C00148/D04821/;A00003/B00028/C00148/D04822/;A00001/B00015/C00098/D04823/;A00003/B00012/C00074/D04826/;A00003/B00028/C00148/D04827/;A00003/B00004/C00089/D04828/;A00003/B00004/C00089/D04829/;A00003/B00004/C00089/D04830/;A00003/B00004/C00089/D04832/;A00003/B00004/C00089/D04833/;A00003/B00004/C00089/D04834/;A00003/B00022/C00036/D04837/;A00003/B00022/C00036/D04838/;A00003/B00022/C00036/D04839/;A00003/B00022/C00036/D04840/;A00003/B00022/C00036/D04842/;A00003/B00022/C00036/D04843/;A00003/B00022/C00036/D04844/
u15003,2014-11-17 00:26:49,2014-11-17 00:31:33,A00003/B00022/C00036/D04860/;A00003/B00035/C00106/D04862/;A00003/B00035/C00106/D04863/
u15004,2014-11-17 00:55:57,2014-11-17 01:01:53,A00003/B00004/C00096/D04871/;A00003/B00022/C00036/D04872/;A00002/B00004/C00244/D04873/;A00003/B00004/C00089/D04832/;A00003/B00004/C00089/D04874/;A00002/B00005/C00125/D04876/;A00002/B00005/C00013/D02174/
u15005,2014-11-17 01:18:51,2014-11-17 01:20:14,A00010/B00055/C00113/D04878/;A00010/B00055/C00113/D04879/;A00010/B00055/C00147/D04880/
u15006,2014-11-17 00:14:47,2014-11-17 00:14:57,A00002/B00001/C00053/D04848/
u15007,2014-11-17 12:19:59,2014-11-17 12:22:28,A00002/B00001/C00059/D02197/;A00002/B00001/C00059/D03187/
u15008,2014-11-18 20:39:34,2014-11-18 20:43:09,A00002/B00001/C00053/D07455/;A00002/B00001/C00053/D07456/;A00002/B00001/C00053/D07459/;A00002/B00001/C00053/D01058/
u15009,2014-12-14 22:33:59,2014-12-14 22:36:10,A00002/B00002/C00002/D00550/;A00002/B00002/C00007/D24021/
u15010,2014-11-16 23:48:01,2014-11-16 23:48:03,A00002/B00007/C00021/D04825/
u15011,2014-11-18 12:29:06,2014-11-18 12:29:08,A00001/B00009/C00028/D06813/
u15012,2014-11-18 12:35:08,2014-11-18 12:36:31,A00001/B00009/C00028/D06816/;A00001/B00009/C00028/D06818/
u15013,2014-11-23 10:57:04,2014-11-23 10:57:43,A00001/B00009/C00028/D06814/;A00001/B00009/C00028/D06818/
u15014,2014-11-23 11:02:49,2014-11-23 11:02:50,A00002/B00002/C00022/D10436/
u15015,2014-12-02 09:56:37,2014-12-02 10:00:00,A00002/B00004/C00018/D14801/;A00002/B00004/C00018/D17394/;A00002/B00004/C00018/D05979/;A00002/B00004/C00018/D17666/
u15016,2014-12-06 13:57:52,2014-12-06 13:58:02,A00002/B00004/C00018/D19827/
u15017,2014-12-06 14:02:37,2014-12-06 14:02:46,A00002/B00004/C00018/D19832/
